Moneyness,2021-04-16,2021-05-21,2021-06-18,2021-07-16,2021-08-20,2021-09-17,2021-10-15,2021-12-17,2022-01-21,2022-02-18,2022-03-18,2022-06-17,2022-09-16,2022-12-16,2023-01-20,2023-03-17,2023-12-15
0.8510434782608696,0.6123199001607132,0.4089626188005059,0.34174796348746417,0.30110917629847156,0.2689982779227661,0.25080678349932006,0.23708700326255824,0.21652148253537676,0.2081931609436427,0.2041549465140138,0.20022719035002357,0.19181150590286766,0.18691510285579024,0.1819571743628875,0.1813643038112288,0.17918601823183805,0.1767221550372633
0.8603956043956045,0.576739660925282,0.38559467604412595,0.32289445026993707,0.2853983228834411,0.2561492814486864,0.2396636604204643,0.22730674853125757,0.20902982819182908,0.20163796758339905,0.1984212169662009,0.1950010794791178,0.1881456942648251,0.18442302525576126,0.18011845933417764,0.17533680803594043,0.1786352785963737,0.17501086462647672
0.8699555555555556,0.5402647285183372,0.3617036914536686,0.3039050262993246,0.269729901049838,0.24352830591902935,0.2288207562991426,0.21789037800271305,0.20214454333898213,0.19559562851043266,0.19315464735422083,0.1910035138662942,0.18506076875531613,0.18227790342231368,0.1787456026633227,0.17845292869872917,0.177912470169833,0.1746244970163982
0.8797303370786518,0.5024083158010014,0.3373216924210344,0.28469243011018314,0.2540824464629463,0.2311659147912501,0.21830840803970356,0.20890731083747718,0.19569125809227217,0.18999893538754445,0.18835337964109286,0.18611688884602268,0.1823436670514695,0.18072705614583293,0.17768055180244133,0.17352096251828192,,0.17704724209715703
0.8897272727272728,0.4635273901631181,0.3126215946095182,0.2656421957875539,0.23874582789549192,0.21936836873444715,0.20858001002945753,0.20054705708698012,0.18977015217145585,0.18526996134610918,0.18420428445028203,0.18257960282324995,0.18042782433514157,0.17955160075371104,0.1770165168438106,0.1776933122252614,0.17614359618929518,0.1843118072481592
0.8999540229885058,0.4233348792180888,0.2877055533553496,0.24696715442401743,0.22396324703373072,0.20835683801815896,0.19954801083681478,0.19296474801023386,0.18486760294731155,0.18095492285967174,0.18093102373643855,0.17989177655838115,0.1789400128050886,0.17890339989010184,0.1769653646465462,0.17642830742511678,,0.17787586719640272
0.9104186046511629,0.3819649841439228,0.26296451292496587,0.22900507611760074,0.2102998368913583,0.19849828233544484,0.19146628177074915,0.1865597353699481,0.18085267866611748,0.17781320664930414,0.17857410860612893,0.17794040413139983,0.17840398832811893,0.178938585478506,0.17723051285860927,0.17498009274205847,,0.18578594794304273
0.921129411764706,0.33965755964107563,0.23901522374130177,0.212345026393117,0.19770135110966883,0.1900783090427126,0.1849842807111583,0.18150369392153476,0.1780872507800494,0.17579387757769538,0.17724081149927326,0.17716396273691618,0.17836420227312427,0.17943832053118322,0.17804951205679465,0.17680124938475167,,0.187100883524709
0.9320952380952381,0.2968716044390539,0.2165645358901952,0.19735125552556573,0.18723585578489946,0.18348825456632967,0.18029674375778335,0.17809759744672513,0.1767680803692799,0.17494758211767555,0.17697896327147503,0.17714853392816327,0.1791879079083265,0.18066301240512325,0.17942978476550164,0.18722561079486272,,0.18103584716882024
0.9433253012048193,0.254736058430384,0.19685936331852488,0.18514068745243983,0.1792018683171936,0.17904121236521875,0.17760889184965165,0.17628876954629508,0.1764913463858438,0.17532865574406067,0.17780720498949468,0.17828022766594323,0.18072148843608585,0.18229036767005244,0.18109332835070444,0.18246152888136632,0.18067121512609288,0.18228077346077215
0.954829268292683,0.21530371050184402,0.1811206838540358,0.17662676700009833,0.17434898718877015,0.1770658556720494,0.1767406781352928,0.17639595943600164,0.17785436260617118,0.1768928624331737,0.1796155839815902,0.18010960774890047,0.18286399375509055,0.18453250625605844,0.183403129307678,0.18348983522066795,,0.18333303408531124
0.9666172839506173,0.18238980938094695,0.17115103011961294,0.17239097621742316,0.17274932939202092,0.1775699348239307,0.17777622180172314,0.17813046569191562,0.18052866837194959,0.17966480613994695,0.18258838151227905,0.18321986961840842,0.18585346954901347,0.1872693719223512,0.1859345008574924,0.18271300726936804,0.186224093636113,0.1874978320265435
0.9787,0.1607728421288538,0.16755121818081323,0.17260600055986866,0.1745958345952974,0.1804197899465622,0.1810750402590973,0.18157207455564323,0.1842125284278997,0.18360177578417042,0.18648486750923599,0.18699944977039204,0.1892759902114655,0.19043005014545003,0.1889085942112127,0.18569233775808258,,0.19631068520815717
0.9910886075949368,0.154668914533968,0.1706570998834387,0.17739686873960106,0.1795917548245448,0.18557815662601015,0.1862876513622835,0.18676304819883682,0.18955978639686438,0.18859031947118032,0.1913919810964225,0.19181632538902352,0.193514650617899,0.19425946816833034,0.19245519506167105,0.19598396980726393,0.19214087554855488,0.19948799269342513
1.003794871794872,0.16423241098487412,0.17982361607903394,0.1861254251204709,0.18737498220230916,0.1927594997900957,0.19291476942577557,0.19443128320165096,0.19548698344755794,0.19447786937011347,0.19695987443367546,0.19704242972922661,0.1980606741193664,0.19831622601312315,0.19608906341698867,0.20282516952248347,0.19491405934670442,0.20140832898513172
1.0168311688311689,0.18600768608743434,0.1940685998304944,0.19799756487932682,0.19762647695045546,0.20166725200848626,0.2012700929243105,0.20115316099412872,0.202686731925402,0.20103485892642917,0.20320185779739305,0.2031113708382439,0.20309457646643891,0.2026830451052557,0.2000336386285943,0.20439859314272227,0.19796897579612766,0.19475456147321663
1.0302105263157895,0.2182779117401025,0.2126030388158055,0.21330584557283747,0.209724621006001,0.21178914853533753,0.2109323275412178,0.2100716351419183,0.21027264294125286,0.20820295877329825,0.20985564550627345,0.20937818837929403,0.20865465467086958,0.2075269159161369,0.20444409785169035,0.1993537890818516,0.20203975180389158,0.19902624138255703
1.0439466666666668,0.2545409914482653,0.23427811810859414,0.2301519811944224,0.224012109801116,0.22361737105084115,0.22146218270305754,0.2199713329013761,0.2189449682220721,0.21603053802338154,0.2172062326296933,0.21621158992008654,0.21439086063544488,0.2125274614507745,0.20882083500598148,0.20579220765792747,0.20586433929460243,0.2022671826575427
1.0580540540540542,0.29576567415808186,0.2587808018726436,0.2493172767370638,0.23966516640049992,0.23673057102792092,0.2334037012727457,0.23078610245801864,0.22771575339892852,0.2241270454104164,0.2248460759674717,0.2235885405126922,0.22066642778515697,0.21779534427230574,0.2134410357360191,0.20874081103319525,,0.2049430649718265
1.0725479452054796,0.3418513135778968,0.28512376129214473,0.2697055871072647,0.2567768069469329,0.25079323442044354,0.24573167801226,0.24217718945198105,0.2373295194938466,0.23286507018626587,0.2328843568319243,0.23110982262698704,0.2270642240295545,0.17285414710856772,0.21846215777945635,0.22348870003245727,,0.2082136855791766
1.0874444444444444,0.39206100793679566,0.3134331913747992,0.29168767612492297,0.2750206735235095,0.26582554439299105,0.25932628522456497,0.25433563638957307,0.24716844430010462,0.24188294727583004,0.24139850670795285,0.23915287269490976,0.2337370012309657,0.22920155044758145,0.22360456323602038,0.2191329815698817,0.21810519249024146,0.2129211042816675
1.1027605633802817,0.4434739112851443,0.343335153064031,0.314951754100483,0.2941768418835182,,0.27323328106173844,0.2671392451675117,0.2573930371468553,0.2513338406798031,0.2501432193861107,0.24741432826490864,0.2408741441822411,0.20652631323209025,0.2288415715969259,0.2268763005428039,,0.21595568133165385
1.1185142857142858,0.4944347562495879,0.3742672318280751,0.3386775084502541,0.3144460779510868,0.2981770244954186,0.2880495979795232,0.2803215915959528,0.26829171302696786,0.26118600272502634,0.259228899214139,0.25585987393125414,0.24795079355898925,0.24145942630980247,0.2358666628638345,0.22890456901485945,,0.219322372277522
1.1347246376811595,0.5548033169767929,0.40615521832807316,0.36378910227838135,0.3351655574501279,0.31546771728504697,0.3030401435982285,0.29411927700386026,0.2791815074491092,0.271136655984951,0.26865957533153095,0.2648788572784756,0.25524550782625127,0.24773527040619533,0.2400758376478012,0.23710459447971924,0.23416763510357935,0.22336698556708837
1.1514117647058824,0.6143006594076538,0.4390075570287188,0.3896660493225509,0.3567128994022806,0.3332969185881144,0.3188094812291941,,0.29063407855990386,0.2815325569493791,0.27825330110251745,0.27383877913098464,0.26291950060957975,0.2542335540047636,0.24578306887689355,0.24410703474920672,,0.2276746629643906
1.1685970149253733,0.6728557564178101,0.4724825676659323,0.4160973102387574,0.37871903497255505,,0.3348592153843226,,0.30215829393890237,0.29222343540465673,0.2478004923525668,0.2829852018372222,0.2706243585399885,0.26086832273857014,0.2516928966143715,0.2477337435096215,,0.2317304713113935
1.1863030303030304,0.7311951680394981,0.5065778455790975,0.4426428106208824,0.4012486987743869,0.37019855267348745,0.35124011386195453,0.3371870817175513,0.3139182074588919,0.30293422102429746,0.29822953853221096,0.29268259102327576,0.27842164180096685,0.26760989767960613,0.2577800111963138,0.2539513794809374,0.2509847996793381,0.23587469104010775
1.2045538461538463,0.7892743385470075,0.5409342489967749,0.46988346636390854,0.4241750914439581,0.3892746543194343,0.36816203320932134,0.35323572470570463,0.32629740314489714,0.3141001008233183,0.3085013386733201,0.3022060769976756,0.2865067612165811,0.2743677584241076,0.2637691517183695,0.2588126144454086,,0.23845656588404848
1.223375,0.847320932925919,0.5758100963730992,0.4973755586900848,0.4473666978346414,,0.38505162245919533,0.36714813224633247,0.3385341966412415,0.3254456997703206,0.319014107053804,0.3119170543568607,0.29481753375872577,0.21649038057664494,0.2697382143296198,0.26453403905068434,,0.2424518869172796
1.2427936507936508,0.904481785351242,0.6107468411719905,0.5252634947834639,0.47088566022571876,,0.40248595179448166,,0.3510090379984722,0.3368075283170653,0.3296917704753921,0.32204132981506345,0.30285441883913017,0.2528581151969098,0.2759656245713392,0.2728940940975702,,0.2463503544086888
